169	297	169	275
119	219	299	17
210	144	266	62
248	248	248	248
127	68	62	127
151	263	263	282
62	62	62	62
104	290	168	105
8	187	286	197
91	91	243	218
136	129	160	150
62	246	106	146
235	235	235	235
201	236	282	71
133	40	214	32
220	29	209	175
294	201	90	290
130	130	130	130
256	256	256	256
5	8	8	80
204	238	179	23
199	253	198	138
110	94	74	104
253	200	125	273
180	40	249	287
249	50	227	261
290	55	55	79
224	200	121	210
223	253	178	290
189	227	153	8
105	105	105	105
50	262	49	109
67	67	67	67
116	218	11	29
147	62	147	270
183	10	89	209
146	225	126	9
56	56	56	56
43	295	44	246
221	84	202	212
19	48	19	212
117	206	206	84
183	202	49	280
138	120	102	103
131	298	52	263
104	13	277	163
231	231	231	231
120	213	188	211
297	73	100	112
248	248	248	248
192	22	22	246
244	131	158	282
242	86	242	264
133	269	291	74
289	250	250	177
26	26	26	26
224	113	113	43
69	69	14	18
188	188	188	188
53	147	69	87
192	31	121	253
104	206	7	179
265	265	265	265
207	150	9	264
37	174	64	107
51	54	10	129
87	213	257	186
239	233	147	126
192	241	90	272
84	245	87	168
188	154	9	130
36	65	139	139
220	14	186	112
28	255	139	154
96	110	10	282
10	10	145	125
10	170	75	10
189	24	189	84
233	233	172	267
243	249	175	53
297	297	297	297
259	104	74	74
58	153	35	213
243	296	26	36
242	95	216	146
164	211	125	125
139	139	139	139
69	205	211	186
241	241	241	241
49	49	49	49
267	267	26	205
236	282	70	119
280	165	215	81
132	239	13	85
71	60	173	260
240	240	240	240
255	255	255	255
299	299	299	299
180	228	34	180
133	159	109	149
32	72	249	249
30	115	187	163
101	101	241	181
272	286	284	286
23	190	231	133
202	19	202	232
251	113	190	278
24	176	131	149
100	61	211	53
122	228	234	29
144	45	122	72
185	81	65	288
76	48	189	157
272	272	272	272
55	55	193	74
123	27	106	117
65	89	115	13
140	140	140	140
255	161	126	285
278	169	169	43
25	184	54	93
35	199	222	199
257	257	257	257
274	61	50	237
197	197	197	197
185	97	237	43
250	173	110	262
112	236	63	63
256	122	20	77
211	211	166	231
130	157	11	130
263	263	263	263
123	46	285	104
15	300	168	184
214	245	154	288
237	237	237	237
146	52	146	51
163	71	141	275
238	76	201	109
37	273	290	166
213	213	213	213
102	176	161	102
63	63	63	63
125	229	211	53
222	208	193	240
259	211	283	162
7	236	7	21
18	164	125	264
67	104	182	171
242	123	24	86
30	30	30	30
225	23	251	68
209	152	209	216
239	79	136	144
135	33	81	33
260	23	91	299
192	192	192	192
296	120	141	6
293	111	293	164
44	82	280	65
27	164	65	173
168	168	168	168
248	213	141	129
31	6	279	31
198	198	198	198
21	21	21	21
129	129	129	129
272	169	154	186
98	248	180	93
105	105	105	105
59	95	265	295
103	143	280	299
80	124	124	237
190	190	190	190
152	182	46	7
250	250	44	20
215	215	141	290
222	150	105	191
60	16	16	215
133	211	114	240
68	58	23	191
170	244	108	8
120	33	234	16
224	81	11	289
206	206	206	206
24	24	207	35
288	288	288	288
268	254	190	280
157	235	219	102
37	37	37	37
14	97	88	80
80	122	275	129
12	162	183	122
139	45	45	254
220	204	165	165
184	13	211	81
280	274	228	188
287	25	35	155
246	275	151	205
221	221	221	221
8	31	268	146
59	178	118	53
240	138	160	240
134	134	134	134
14	213	92	88
114	167	182	258
67	101	202	64
211	211	211	211
110	93	265	160
107	107	107	107
278	234	72	17
125	172	100	85
201	201	201	201
29	29	29	29
72	116	36	34
267	138	245	67
256	256	256	256
226	226	206	58
274	274	274	274
95	95	95	95
31	57	14	14
47	56	137	46
111	106	239	106
79	215	272	79
293	81	149	191
59	243	243	186
289	275	176	105
95	26	156	254
81	293	176	299
117	196	108	297
177	248	68	63
32	32	32	32
131	272	158	272
238	166	166	285
296	222	241	280
263	107	281	107
39	264	53	298
264	263	39	80
273	45	254	188
257	231	258	26
103	224	295	10
300	128	161	162
181	46	181	222
245	288	300	172
152	54	290	296
69	251	178	138
253	94	213	94
33	33	33	33
120	48	255	217
148	172	51	255
287	34	117	212
46	68	263	160
93	269	137	273
159	300	222	42
54	133	243	243
120	100	145	241
167	155	294	259
62	37	251	9
158	158	158	158
300	49	140	37
131	50	110	131
58	92	58	199
56	58	56	299
114	144	201	272
124	124	124	124
285	246	273	146
157	157	157	157
176	130	163	278
125	101	125	189
61	61	149	200
101	168	274	33
74	229	81	231
192	246	70	215
136	26	41	226
234	250	26	70
195	61	93	61
164	195	172	123
59	270	55	234
19	294	108	205
244	244	244	244
244	105	65	289
297	297	297	297
141	49	70	87
295	295	295	295
92	212	212	218
179	179	179	179
19	195	202	128
91	137	269	91
235	127	85	127
294	41	41	197
166	160	271	133
148	261	203	148
22	147	153	153
276	179	286	26
111	149	75	178
169	26	148	148
80	196	73	62
64	119	235	203
159	276	204	66
14	135	49	116
159	159	159	159
151	238	152	177
14	151	173	247
113	113	113	113
288	127	133	217
133	158	289	29
245	7	159	269
70	278	26	219
198	186	300	54
146	296	102	125
11	102	67	19
6	82	124	6
164	164	164	164
21	57	286	21
165	267	99	223
194	54	158	109
287	98	162	99
254	61	37	246
24	152	247	8
46	16	119	7
120	277	11	203
87	140	208	194
143	197	109	94
157	157	157	157
234	234	234	234
298	298	298	298
271	258	40	40
117	162	284	104
120	120	120	120
86	86	86	86
114	164	160	164
55	111	120	109
46	300	184	300
216	284	203	230
293	147	80	14
251	48	261	222
224	182	262	9
253	253	253	253
258	73	258	271
24	274	289	138
66	184	90	273
245	240	208	240
65	65	65	65
294	78	214	63
256	63	108	58
217	38	157	279
137	187	289	187
213	166	160	35
9	184	229	147
18	32	99	119
23	195	158	68
220	48	48	239
134	134	134	134
85	85	85	85
286	132	87	171
116	116	22	146
190	135	190	120
31	31	31	31
118	56	211	222
215	215	215	215
7	141	83	29
131	274	78	27
118	175	154	124
89	204	51	204
152	53	236	88
53	221	212	275
161	36	128	36
18	39	297	165
268	16	260	249
233	265	184	154
72	226	134	108
92	76	101	135
214	281	214	207
87	227	277	188
205	62	70	66
202	296	220	115
220	11	86	44
231	232	55	131
277	277	277	277
105	107	105	83
88	161	216	283
247	247	276	245
118	196	110	115
208	169	210	110
219	85	246	57
242	65	18	5
13	13	13	13
166	298	166	104
89	173	48	175
246	257	175	67
180	10	159	185
53	61	257	53
104	109	91	240
144	56	144	273
193	193	17	145
209	211	226	42
226	226	226	226
19	257	19	153
134	155	231	218
238	13	238	256
260	232	29	270
69	29	182	108
86	64	46	72
125	14	9	64
195	195	195	195
213	271	10	222
260	244	284	204
34	77	188	47
298	32	265	98
142	180	45	141
271	281	112	271
146	112	137	235
35	92	156	92
147	59	8	290
204	204	19	215
192	32	182	68
116	207	273	155
299	299	299	299
290	111	283	283
194	180	15	64
53	134	94	16
268	27	130	254
168	173	173	267
271	286	105	196
37	266	267	209
175	175	175	175
128	64	107	182
180	32	28	122
186	96	269	96
273	151	212	287
203	288	219	9
278	255	272	196
73	270	92	216
238	187	51	231
187	20	191	191
275	271	212	238
144	47	23	267
228	47	19	253
258	160	71	212
93	283	121	281
212	78	66	118
117	205	20	280
97	97	97	97
143	143	143	143
9	9	9	9
92	92	92	92
199	88	295	193
43	229	135	101
147	66	236	96
71	186	141	118
111	111	111	111
252	252	252	252
217	217	217	217
101	101	101	101
125	125	125	125
291	291	291	291
226	49	181	269
63	222	145	63
260	225	116	70
60	183	183	168
115	65	65	241
295	79	71	79
270	237	291	57
17	88	73	75
12	51	292	276
240	280	88	239
270	56	117	259
271	77	16	217
264	112	205	195
93	249	269	37
119	267	120	47
83	70	281	222
195	263	219	263
200	200	215	285
273	190	214	131
216	42	127	26
274	171	21	36
6	158	98	132
91	173	173	84
251	142	172	221
170	170	170	170
170	212	264	259
284	243	284	146
106	253	279	230
96	66	296	66
166	195	13	134
213	186	199	80
268	104	88	18
29	122	141	126
244	232	238	238
229	93	93	184
61	142	102	142
121	226	275	42
252	252	252	252
282	17	294	231
8	13	187	298
183	272	23	144
243	243	243	243
262	262	262	262
150	7	68	212
265	132	213	271
205	9	238	283
143	212	29	146
13	13	13	13
245	122	83	101
96	96	96	96
249	201	255	255
131	234	100	241
169	169	169	169
278	295	276	273
5	70	28	69
17	145	259	71
197	59	90	265
39	202	114	115
290	38	140	11
139	123	296	296
9	281	281	279
32	21	224	88
224	280	289	259
79	120	128	68
97	97	97	97
146	142	7	43
279	268	225	281
269	198	269	136
214	214	214	214
21	241	149	155
37	37	37	37
171	137	247	182
69	155	155	101
27	165	203	66
300	300	269	181
162	9	177	177
12	33	249	184
70	123	243	240
126	188	101	21
66	66	66	66
137	273	90	273
54	71	54	63
15	156	222	32
263	131	180	136
110	231	257	195
24	24	24	24
49	181	56	245
256	14	256	254
150	260	292	214
174	162	56	119
6	133	82	170
214	5	294	22
255	196	214	255
166	16	272	259
162	171	12	103
102	190	190	236
166	229	220	268
207	145	82	145
208	215	69	271
218	218	218	218
192	192	192	192
92	26	42	288
74	175	281	74
216	43	72	247
262	198	48	198
240	179	143	262
251	48	211	283
109	114	48	255
88	128	232	82
277	69	157	273
25	156	168	249
8	161	203	137
74	114	222	62
24	24	24	24
86	276	126	152
280	60	125	248
53	53	53	53
219	103	146	180
283	283	283	283
51	81	280	255
90	88	7	44
280	280	68	239
67	158	220	292
240	240	240	240
168	204	146	61
147	221	44	143
54	228	42	243
21	23	92	124
273	273	273	273
263	194	49	12
289	289	289	289
41	19	41	10
268	237	103	117
99	7	268	131
98	95	284	256
175	267	156	5
64	159	211	160
12	32	136	136
119	26	241	172
85	85	85	85
147	147	147	147
45	58	253	19
105	159	195	159
27	130	27	215
237	274	230	164
136	74	78	158
141	141	141	141
58	124	100	225
293	35	42	5
232	232	232	232
208	36	227	99
174	271	298	104
120	12	46	239
256	12	221	192
181	148	181	83
42	202	91	233
170	281	230	246
115	40	39	63
97	272	97	62
97	257	274	5
109	214	101	54
77	79	99	197
41	208	44	140
7	158	38	295
296	11	77	77
228	228	228	228
7	104	178	198
15	33	102	116
237	39	257	20
293	282	65	65
141	229	182	102
201	201	201	201
222	148	188	276
73	141	139	216
291	36	18	142
257	157	183	129
113	113	113	113
107	14	158	108
190	283	190	15
158	101	104	158
276	53	22	186
132	146	247	216
184	131	153	42
105	105	105	105
116	50	166	50
273	115	21	24
63	160	217	175
140	126	242	42
26	267	206	222
268	268	268	268
299	23	299	154
95	235	95	92
165	84	149	195
300	281	293	30
284	213	144	213
263	263	263	263
156	218	287	171
187	78	207	78
174	174	174	174
170	170	170	170
253	253	253	253
286	286	286	286
193	247	230	116
15	295	83	206
93	266	6	93
237	280	73	178
264	169	221	209
99	99	10	197
89	261	206	170
177	116	74	251
173	147	261	139
14	79	259	259
128	59	250	83
113	113	113	113
45	289	196	111
5	5	5	5
89	28	152	171
290	287	232	56
173	173	173	173
42	214	106	47
139	35	207	193
283	199	256	98
205	205	283	154
13	182	114	295
140	289	100	128
281	281	281	281
225	220	185	241
106	230	151	41
69	252	6	286
8	237	129	129
160	288	40	77
175	175	99	230
105	237	7	140
201	124	195	275
39	291	161	127
113	189	138	292
196	85	202	233
96	96	96	96
146	296	288	94
210	293	241	194
174	57	297	174
68	188	181	55
131	48	268	145
108	29	140	140
235	82	97	34
25	25	25	25
32	38	178	237
274	274	274	274
243	267	33	79
267	153	5	228
137	269	125	102
264	174	109	174
263	32	283	36
144	242	166	242
158	91	8	142
269	217	186	22
66	230	33	200
80	198	249	85
110	110	110	110
72	199	233	206
132	289	199	229
190	190	190	190
33	133	11	192
54	128	225	156
292	250	9	292
118	59	155	18
18	130	251	24
250	21	10	164
48	238	172	113
76	241	174	176
10	96	287	245
150	207	100	100
93	183	165	90
273	10	255	254
201	86	86	209
55	55	106	107
94	239	217	237
84	114	84	201
134	127	111	71
178	74	178	35
119	35	179	119
258	10	210	151
153	70	234	167
138	80	151	233
73	267	248	146
293	66	50	213
112	205	38	288
47	235	240	240
59	272	21	236
25	219	44	226
122	136	136	138
47	47	47	47
41	231	95	198
63	63	63	63
168	26	204	245
228	228	159	38
290	290	290	290
75	246	23	134
202	249	218	218
13	13	13	13
134	134	43	40
75	75	75	75
135	256	136	295
92	251	113	173
215	100	222	288
265	81	132	129
268	159	235	159
137	255	178	284
75	111	214	205
31	262	202	216
137	137	137	137
278	63	191	177
144	230	105	105
45	130	82	47
158	89	219	268
202	201	201	165
185	269	229	269
230	135	186	83
39	39	39	39
57	38	105	238
156	156	156	156
282	282	282	282
128	123	103	128
50	158	214	20
117	117	117	117
52	10	10	245
269	223	223	108
245	114	253	92
129	271	35	216
62	188	188	17
48	241	130	130
49	64	155	64
16	85	147	195
229	144	250	48
15	15	15	15
296	91	91	210
104	247	241	241
294	10	147	55
98	60	47	227
95	17	212	137
262	231	16	20
218	175	103	98
243	278	37	32
185	295	172	83
299	266	31	287
181	12	266	141
197	146	120	36
277	277	277	277
240	240	268	62
88	31	20	58
254	153	205	205
35	33	230	110
287	287	66	235
246	246	246	246
297	100	54	234
140	220	114	11
228	228	228	228
134	26	173	26
177	132	43	58
177	71	25	25
131	30	72	72
147	178	297	46
19	150	128	116
292	243	47	183
136	278	108	34
16	70	257	293
69	23	40	150
224	166	201	256
132	132	132	132
246	246	246	246
117	117	117	117
224	224	111	129
41	71	90	60
112	170	291	152
84	117	69	203
107	200	124	64
93	34	184	215
135	6	225	108
86	168	218	48
231	32	231	15
290	149	300	149
38	46	21	229
143	282	86	282
152	283	197	215
234	159	104	51
257	262	212	64
160	120	127	74
119	223	170	178
240	35	66	143
134	134	134	134
167	62	167	278
51	51	51	51
17	17	17	17
150	224	253	199
267	48	260	122
171	167	195	154
110	239	151	166
274	76	274	150
152	111	119	238
21	50	50	51
165	139	164	111
74	74	74	74
75	297	231	198
32	78	77	84
280	280	280	280
80	62	81	292
128	180	44	18
134	134	134	134
127	257	196	243
228	8	15	9
272	272	272	272
178	175	88	13
176	224	286	85
231	162	100	100
266	179	102	116
226	33	290	290
69	153	136	101
216	49	241	122
135	299	84	213
242	242	242	242
236	111	197	94
213	110	252	219
8	8	8	8
196	48	36	88
121	251	272	42
199	299	106	243
76	237	294	294
55	253	242	233
8	264	201	277
186	296	132	105
141	141	141	141
171	234	176	109
106	69	248	168
48	228	48	254
273	40	218	40
292	173	123	267
40	40	40	40
149	274	135	234
132	132	132	132
177	177	177	177
153	299	236	87
247	44	207	283
143	133	235	200
14	284	247	217
78	82	247	126
213	203	215	61
138	133	48	199
57	192	67	158
164	234	234	218
103	49	221	281
274	214	52	214
10	10	10	10
234	234	234	234
38	29	189	199
105	9	163	210
207	27	130	181
261	182	261	93
46	192	59	164
19	277	205	287
101	280	196	176
135	25	38	223
180	180	180	180
18	12	118	229
158	44	232	18
113	94	84	228
109	28	256	109
252	252	252	252
293	293	293	293
124	248	38	58
289	289	289	289
242	155	6	101
133	268	67	17
233	69	83	149
159	209	14	70
292	41	220	100
184	110	183	254
283	214	212	244
266	266	189	144
33	288	148	181
13	25	250	87
59	59	59	59
282	282	282	282
279	97	132	11
240	244	111	240
12	179	222	256
69	69	69	69
85	238	234	63
169	246	209	58
242	195	8	8
57	45	47	27
118	118	118	118
133	62	195	76
138	219	219	104
66	106	284	160
214	251	25	189
230	180	144	94
18	18	18	18
284	200	40	194
224	137	54	145
13	112	253	64
151	141	236	123
104	104	104	104
8	17	260	110
9	178	165	9
66	163	47	65
94	94	94	94
133	182	128	40
241	44	157	10
109	67	179	179
130	130	130	130
152	87	261	182
98	98	98	98
106	120	97	24
206	294	152	7
171	171	171	171
129	178	178	139
142	237	137	80
33	33	33	33
125	125	125	125
170	78	101	15
92	58	6	6
285	13	83	285
47	18	102	264
68	68	68	68
274	132	45	84
196	273	55	153
118	6	17	208
298	45	100	238
251	172	175	286
172	201	73	73
97	180	264	237
107	158	105	17
174	35	66	9
29	297	16	7
174	258	183	153
147	279	180	283
75	126	70	70
85	85	85	85
85	5	124	124
242	252	110	97
149	187	240	187
195	155	277	275
167	16	300	243
43	43	43	43
289	272	14	130
171	291	273	115
203	41	143	213
91	236	285	89
132	28	236	71
176	176	59	78
50	126	66	87
90	232	180	273
112	130	162	130
272	272	272	272
258	9	259	23
138	267	8	21
103	165	146	108
101	184	289	63
140	140	265	290
283	192	111	17
109	15	254	181
240	181	224	203
60	60	60	60
278	67	246	239
192	40	66	157
152	232	103	234
210	142	129	212
112	74	72	217
117	160	125	62
271	271	271	271
117	71	131	150
144	248	287	216
255	48	215	233
232	285	235	142
162	162	162	162
30	162	30	189
117	63	27	135
157	268	233	157
287	259	88	225
121	249	248	233
64	295	31	212
177	249	288	249
277	212	49	49
232	286	165	187
156	243	35	156
52	168	139	83
251	217	166	53
18	156	133	18
28	62	51	97
10	254	173	181
202	277	143	63
114	114	114	114
177	13	254	281
274	274	274	274
28	28	28	28
155	106	253	165
135	90	97	209
184	31	152	133
229	182	236	198
77	272	108	215
202	111	175	147
11	300	252	67
37	37	37	37
160	253	253	199
50	104	215	50
87	187	187	33
145	156	156	161
150	238	129	283
50	250	46	110
298	270	298	52
209	273	297	127
12	218	237	138
155	155	155	155
59	59	59	59
117	297	252	63
262	72	5	40
275	275	275	275
282	282	99	199
169	235	36	292
277	283	277	218
281	144	173	250
37	184	45	7
127	95	68	68
256	18	21	64
205	168	156	108
286	275	71	56
268	187	56	104
45	159	43	129
160	170	27	275
72	242	226	162
93	163	186	172
34	178	56	258
153	8	240	292
214	214	214	214
112	112	112	112
268	23	286	102
58	125	112	58
220	159	234	43
106	106	106	106
238	238	238	238
229	257	234	118
223	244	223	220
67	67	67	67
224	10	98	217
122	122	122	122
46	299	46	106
27	175	15	27
135	198	142	220
295	212	229	133
218	189	155	295
117	185	63	95
154	191	87	224
32	251	277	143
279	279	279	279
275	299	131	98
141	134	28	65
136	136	136	136
152	152	152	152
228	133	136	58
211	226	243	151
54	206	195	232
255	138	200	292
42	31	209	149
79	153	186	231
62	78	27	67
139	106	141	258
238	290	137	134
83	289	76	289
13	24	199	248
65	14	186	183
25	175	275	296
229	45	65	229
35	35	35	35
19	19	168	287
37	60	135	27
280	280	280	280
79	79	79	79
30	182	221	163
146	155	281	95
257	257	257	257
27	94	129	212
244	244	244	244
130	138	211	66
123	46	72	200
43	223	289	191
231	237	219	256
252	252	252	252
269	246	195	131
119	119	166	188
88	166	178	166
74	118	32	265
45	289	96	289
147	177	201	265
77	107	227	150
82	39	286	87
89	89	89	89
138	138	138	138
203	131	36	41
47	151	73	266
60	60	60	60
94	78	179	246
247	247	247	247
129	208	191	96
262	224	82	83
245	139	245	68
222	124	25	240
209	120	285	71
89	221	32	255
274	76	125	98
15	178	178	185
260	202	89	88
33	241	164	125
241	7	193	293
52	114	57	71
57	57	57	57
211	56	99	284
236	77	164	8
247	218	240	230
250	33	276	203
185	175	205	50
230	163	112	230
190	190	190	190
171	283	283	224
181	229	95	297
267	156	157	142
89	89	89	89
170	77	272	287
152	137	251	270
271	85	95	100
155	155	58	178
280	101	46	252
260	164	28	68
79	141	29	219
194	61	61	293
205	156	228	98
232	232	232	232
187	187	187	187
220	120	22	257
236	31	202	18
205	177	270	120
98	98	278	115
230	297	33	32
159	107	42	42
272	198	220	54
213	76	229	31
48	120	40	76
136	250	214	214
262	106	131	139
162	103	72	237
141	194	46	92
43	270	278	43
26	182	22	182
144	183	31	152
267	170	170	190
292	107	99	53
299	259	199	51
157	285	81	145
86	86	86	86
285	45	98	59
244	133	62	73
233	219	52	49
221	129	68	226
149	149	149	149
84	260	259	219
280	280	71	111
56	187	223	210
110	110	110	110
198	177	249	205
278	280	278	135
118	275	160	179
287	189	267	189
115	35	26	115
14	14	14	14
36	120	165	84
133	133	133	133
32	213	142	128
144	153	54	90
291	211	48	187
18	28	123	295
167	167	232	13
299	152	160	113
208	208	208	208
23	129	277	14
234	13	296	209
37	37	37	37
63	85	32	104
220	69	74	92
100	163	81	139
279	9	114	270
43	43	43	43
127	284	60	146
105	30	56	205
248	31	169	248
297	297	297	297
113	200	97	102
257	113	260	16
136	113	134	299
220	217	186	186
268	231	249	200
144	260	190	180
242	81	275	120
131	69	230	139
125	79	28	79
188	242	196	29
67	199	257	42
235	143	298	126
111	263	231	277
112	230	296	112
297	98	57	238
250	137	179	250
6	15	235	261
211	142	75	63
287	270	128	224
122	29	235	154
50	249	25	249
197	234	240	145
82	159	44	85
137	198	131	109
226	98	27	111
24	264	8	74
127	166	292	187
228	79	146	96
83	8	46	42
187	283	120	191
92	269	276	159
281	101	235	182
281	281	281	281
107	249	188	89
189	165	189	31
187	84	110	141
72	41	226	50
174	174	96	142
162	162	162	162
58	256	215	256
82	82	82	82
184	222	213	212
29	170	55	145
183	183	183	183
210	87	87	136
130	147	48	71
60	296	105	219
11	119	119	45
269	296	33	71
237	111	111	169
17	9	134	159
199	28	196	13
292	155	173	58
51	51	51	51
247	30	117	27
79	79	79	79
186	186	186	186
37	213	199	259
180	97	299	97
134	170	121	107
76	134	221	267
113	122	46	300
53	53	53	53
272	15	42	114
40	39	39	262
96	71	166	166
134	84	274	127
174	105	6	80
195	80	126	294
287	50	38	140
52	137	218	52
41	221	95	37
109	109	109	109
135	275	229	135
53	176	284	261
277	30	41	157
57	276	27	276
125	209	143	27
266	50	57	134
137	222	280	129
244	73	67	217
265	171	71	6
77	177	94	77
117	245	31	116
120	74	64	196
188	272	60	273
198	198	198	198
276	199	189	90
193	129	261	108
233	268	276	178
34	34	34	34
142	253	118	135
67	227	137	67
221	131	81	254
180	180	180	180
249	140	129	23
117	117	107	71
166	178	33	96
83	155	119	31
14	234	234	58
182	88	25	273
55	103	203	111
256	256	69	62
215	293	106	128
46	86	50	207
27	191	121	290
214	118	129	44
27	283	185	244
203	186	100	125
126	197	135	96
102	60	204	244
6	6	171	119
199	90	197	165
53	178	104	135
295	295	295	295
155	133	277	243
189	84	228	39
7	81	266	7
44	9	53	53
161	239	239	169
195	155	104	87
203	30	68	86
104	11	239	103
82	99	32	24
59	100	19	178
218	92	218	139
22	32	153	252
190	190	190	190
222	250	270	142
266	167	166	164
11	11	11	11
19	187	187	287
207	187	62	238
11	156	107	228
270	111	298	86
285	279	45	108
43	80	14	72
238	122	103	122
187	284	256	202
186	201	55	223
138	131	214	161
110	151	20	32
176	176	176	176
144	45	300	293
208	143	254	121
183	119	222	237
283	63	286	287
55	128	143	128
284	40	284	8
30	253	30	28
146	144	95	35
281	281	281	281
39	247	39	217
184	66	222	212
23	23	62	155
234	22	166	72
40	82	229	210
40	14	92	172
130	44	74	73
222	120	232	109
291	219	219	200
10	220	10	90
47	170	124	133
196	196	196	196
198	133	178	77
122	122	122	122
239	174	275	208
38	286	38	220
93	151	148	72
105	183	265	77
43	53	22	267
190	234	239	230
53	297	121	105
108	108	108	108
235	235	110	92
35	200	200	10
212	212	212	212
76	192	144	213
222	90	251	29
78	157	71	111
77	125	264	47
162	219	176	176
160	201	84	102
9	9	9	9
112	68	227	268
137	151	12	59
103	130	273	5
292	88	113	45
32	202	70	208
299	299	299	299
296	139	289	236
30	204	118	92
251	139	101	54
130	249	167	283
216	216	216	216
268	165	235	66
31	31	31	31
277	282	25	212
56	56	56	56
294	217	153	46
297	53	288	53
233	224	296	212
108	108	108	108
72	203	257	220
24	24	188	80
19	261	119	293
164	282	117	193
279	131	279	205
41	144	99	135
94	184	272	163
276	276	16	268
195	195	165	252
71	156	243	136
121	121	121	121
100	179	120	239
270	67	270	157
143	132	107	154
17	297	178	264
179	179	179	179
43	188	280	96
68	68	68	68
171	171	171	171
187	216	188	71
178	178	178	178
255	41	222	298
182	212	42	95
19	54	16	150
210	199	268	268
222	166	87	177
19	290	132	50
113	136	232	209
34	67	229	161
62	62	151	48
167	59	205	59
174	174	129	166
289	73	123	283
172	270	270	232
96	106	73	159
246	161	132	283
217	217	35	257
67	218	141	264
61	61	61	61
295	273	148	148
219	225	109	225
236	236	236	236
202	196	174	241
202	143	261	55
106	150	261	59
267	43	76	267
147	122	98	87
81	36	78	78
262	290	56	55
207	207	207	207
14	242	242	244
190	217	293	272
95	297	273	128
125	245	228	213
296	296	296	296
47	67	137	279
141	106	288	152
12	123	97	159
85	105	105	172
109	165	116	72
156	156	156	156
83	249	251	188
232	183	144	148
90	140	259	58
221	85	244	272
73	73	264	270
136	29	218	206
122	122	122	122
286	99	159	251
144	144	144	144
192	192	192	192
74	148	101	234
66	167	36	175
107	107	107	107
174	174	174	174
220	220	220	220
45	45	45	45
239	239	239	239
166	166	166	166
204	204	204	204
186	173	250	25
142	185	241	18
7	207	7	136
264	264	264	264
192	114	295	192
289	257	197	151
92	92	92	92
238	124	231	144
36	196	300	300
170	297	12	12
215	180	20	116
172	284	130	284
272	204	246	241
115	61	142	185
68	101	181	130
28	164	28	242
14	6	253	14
25	276	143	203
272	169	59	30
35	134	27	179
206	67	262	22
247	283	100	247
243	19	229	78
162	40	278	165
158	186	158	107
76	45	129	99
173	173	173	173
47	282	114	17
120	150	141	224
140	242	138	138
14	14	14	14
183	281	20	156
135	145	168	168
225	225	225	225
122	37	37	42
146	146	280	58
73	85	120	253
252	76	258	20
233	135	261	72
36	238	235	219
92	92	92	92
84	134	144	181
14	35	170	30
17	17	17	17
261	226	226	163
176	176	176	176
165	98	213	141
77	245	23	160
296	145	270	235
168	285	246	167
156	116	249	278
213	7	76	22
286	281	67	30
199	199	199	199
298	21	146	258
104	261	210	103
259	59	230	11
134	206	10	10
97	20	219	198
201	238	7	174
121	161	115	252
181	13	87	233
223	50	234	283
21	278	278	44
85	85	85	85
119	239	106	276
111	111	111	111
55	11	33	85
193	122	104	104
9	7	218	75
207	207	207	207
217	137	72	88
196	227	166	153
240	141	178	6
133	133	133	133
36	264	256	127
189	103	64	267
96	166	24	166
299	5	127	294
168	168	168	168
33	80	140	113
65	243	282	219
124	300	190	34
83	261	238	236
233	268	283	283
243	223	54	184
91	63	149	146
5	178	169	227
285	285	57	46
250	171	286	290
259	117	129	171
105	105	105	105
38	38	267	201
99	235	86	120
56	223	56	151
216	115	297	164
152	27	68	124
84	43	284	43
103	101	138	81
145	122	163	248
110	223	135	135
180	67	147	161
292	34	115	115
84	153	296	256
253	292	292	97
252	226	262	290
115	115	115	115
192	191	191	98
249	174	246	246
209	209	209	209
109	110	109	275
218	7	140	124
30	30	30	30
66	262	292	210
119	143	124	218
82	82	67	34
108	75	67	50
246	246	246	246
51	109	176	31
149	91	85	240
127	198	152	128
168	168	253	196
24	150	19	219
256	235	235	222
296	147	299	173
28	196	131	184
103	216	216	241
84	246	201	204
300	94	262	51
207	32	32	20
180	173	295	139
179	68	46	300
297	84	109	55
158	5	89	10
261	78	96	261
278	87	8	210
189	189	189	189
105	170	28	288
119	17	244	119
201	52	141	229
68	100	60	68
6	6	31	74
74	291	78	78
251	248	135	220
265	56	74	178
184	180	164	30
249	161	179	239
25	99	120	179
77	77	77	77
91	91	91	91
265	58	38	211
194	96	276	43
252	158	142	297
45	116	11	269
177	239	128	218
163	163	163	163
189	177	114	24
279	287	77	287
285	90	67	67
92	58	229	131
104	161	150	15
49	85	295	161
43	127	264	260
211	178	227	178
250	25	211	270
202	70	39	267
109	218	36	264
236	91	213	62
71	128	5	71
240	240	31	277
63	21	164	47
261	109	122	109
172	80	244	135
73	210	104	175
231	37	37	213
85	68	95	101
117	117	117	117
166	268	262	10
169	292	156	68
59	283	125	125
33	33	33	33
20	273	282	180
59	208	10	300
45	171	248	47
133	273	111	273
277	94	54	129
147	299	202	197
174	174	174	174
159	283	163	227
204	248	24	14
163	14	253	115
283	163	248	63
206	258	242	133
85	94	224	185
279	279	279	279
152	20	122	147
51	169	51	15
96	179	296	296
216	216	216	216
254	224	233	47
102	22	22	35
228	228	228	228
263	244	259	261
142	142	142	142
11	197	40	228
26	222	215	184
115	88	162	162
235	48	32	135
250	6	235	116
137	239	277	106
101	143	141	46
293	67	296	169
78	129	242	258
55	209	271	240
171	117	58	187
112	242	174	90
251	251	251	251
